"URL","Alternative Title#3","Alternative Title#4","Alternative Title#5","Alternative Title#6","Alternative Title#7","Title#1","Alternative Title#1","Alternative Title#2","Creator#1","Creator#2","Creator#3","Creator#4","Format#1","Duration#1","File Size#1","Subject#3","Subject#4","Description#4","Date#4","Subject#5","Description#5","Date#5","Description#6","Date#6","Description#7","Date#7","Subject#1","Subject#2","Description#2","Publisher#1","Date of Digital Conversion#1","Physical Item Location#1","Source#1","Language#1","Type#1","Digitization Specifications#1","Rights#1","FileID#1","ln_RECORDID","lnexp_MEDIAFILENAME"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB01703'>Listen to Audio</a>","","","","","","Can I Sleep in Your Barn Tonight, Mister?","May I Sleep in Your Barn Tonight, Mister?","","Craig, Sam (performer)","Smith, Bill (performer)","","","audio/mp3","2:40","3,843,135 bytes","Folk music -- Colorado","","Fiddle Tune","","","","8/10/1952","","","","","Field recordings -- Colorado","Fiddle tunes","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 1 Tape 017 Track 03","Field recording, reel-to-reel tape, recorded 8/10/1952","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB01703","347944","UCB01703.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB14007'>Listen to Audio</a>","My Sweet Sailor Boy","Sailor Boy","","","","Captain, Captain, Tell Me True","Little Willie","Bring Back My Blue-Eyed Boy to Me","Addison, Wilbur (performer)","","","","audio/mp3","1:48","2,593,646 bytes","Folk music -- Colorado","","Love Song","","","","1/2/1964","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 140 Track 07","Field recording, reel-to-reel tape, recorded 1/2/1964","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB14007","349105","UCB14007.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB13409'>Listen to Audio</a>","","","","","","Carrion Crow","Old Sow","","Greer, Beulah (performer)","","","","audio/mp3","0:51","1,239,458 bytes","Folk music -- Colorado","","Traditional Song","","","","11/14/1963","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 134 Track 09","Field recording, reel-to-reel tape, recorded 11/14/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB13409","352796","UCB13409.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB01605'>Listen to Audio</a>","","","","","","Carry Young Lady He's a Foolin' You","","","Craig, Sam (performer)","Gonzales, Violet (performer)","Gonzales, Tony (performer)","","audio/mp3","1:49","2,628,754 bytes","Folk dance music","","Polka","","","Square Dance Song","5/5/1905","","","","","Field recordings -- Colorado","Folk music -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 1 Tape 016 Track 05","Field recording, reel-to-reel tape, recorded 5/5/1905","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB01605","349768","UCB01605.jpg|UCB01605.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB00533'>Listen to Audio</a>","","","","","","Carve Dat Possum","Kyarve Dat Possum","Possum Song","Cook, Dr. Leroy (performer)","Lucas, Sam, 1860-1916 (composer)","","","audio/mp3","0:52","1,253,251 bytes","Folk music -- Colorado","","Popular Song 1875","","","","12/29/1952","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 1 Tape 005 Track 33","Field recording, reel-to-reel tape, recorded 12/29/1952","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB00533","350791","UCB00533.jpg|UCB00533.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB15902'>Listen to Audio</a>","","","","","","Carve Dat Possum (fragment)","Kyarve Dat Possum","Possum Song","Greer, Beulah (performer)","Lucas, Sam, 1860-1916 (composer)","","","audio/mp3","0:19","475,847 bytes","Folk music -- Colorado","","Popular Song 1875","","","","7/8/1964","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 7 Tape 159 Track 02","Field recording, reel-to-reel tape, recorded 7/8/1964","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB15902","350805","UCB15902.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB10725'>Listen to Audio</a>","","","","","","Casey Jones","","","Peyton, James Baxter (performer)","Newton, Eddie (composer)","","","audio/mp3","2:29","3,596,121 bytes","Folk music -- Colorado","Popular music -- 1901-1912","","","","Popular Song 1909","","","12/17/1962","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 5 Tape 107 Track 25","Field recording, reel-to-reel tape, recorded 12/17/1962","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB10725","351766","UCB10725.jpg|UCB10725.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB09009'>Listen to Audio</a>","","","","","","Casey Jones","","","Skinner, Ellis K. (performer)","Newton, Eddie (composer)","","","audio/mp3","2:49","4,074,475 bytes","Folk music -- Colorado","Popular music -- 1901-1911","","","","Popular Song 1909","","","10/1/1962","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 4 Tape 090 Track 09","Field recording, reel-to-reel tape, recorded 10/1/1962","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB09009","351752","UCB09009.jpg|UCB09009.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB03604'>Listen to Audio</a>","","","","","","Charles Giteau","","","Gates, Zethyl (performer)","Crosby, Esther (performer)","Williamson, Dorothy (performer)","","audio/mp3","3:26","4,957,832 bytes","Ballads, English -- Colorado","Folk music -- Colorado","","","","19th Century Assassination Ballad","","","9/1/1959","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 2 Tape 036 Track 04","Field recording, reel-to-reel tape, recorded 9/1/1959","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB03604","345916","UCB03604.jpg|UCB03604.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB12416'>Listen to Audio</a>","","","","","","Cheyenne","Shy Ann","","Martin, Martha (performer)","Van Alstyne, Egbert, 1882-1951 (composer)","","","audio/mp3","1:38","2,354,782 bytes","Folk music -- Colorado","Popular music -- 1901-1917","","","","Popular Song 1905","","","6/19/1963","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 124 Track 16","Field recording, reel-to-reel tape, recorded 6/19/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB12416","351511","UCB12416.jpg|UCB12416.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB13007'>Listen to Audio</a>","","","","","","Cheyenne","Shy Ann","","Martin, William (performer)","Van Alstyne, Egbert, 1882-1951 (composer)","","","audio/mp3","0:57","1,381,773 bytes","Folk music -- Colorado","Popular music -- 1901-1918","","","","Popular Song 1905","","","8/1/1963","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 130 Track 07","Field recording, reel-to-reel tape, recorded 8/1/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB13007","351525","UCB13007.jpg|UCB13007.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB06311'>Listen to Audio</a>","","","","","","Cheyenne (fragment)","Shy Ann","","Trainor, Fred (performer)","Van Alstyne, Egbert, 1882-1951 (composer)","","","audio/mp3","0:24","584,934 bytes","Folk music -- Colorado","Popular music -- 1901-1916","","","","Popular Song 1905","","","2/1/1962","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 3 Tape 063 Track 11","Field recording, reel-to-reel tape, recorded 2/1/1962","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB06311","351497","UCB06311.jpg|UCB06311.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB09005'>Listen to Audio</a>","","","","","","Chisolm Trail","","","Skinner, Ellis K. (performer)","","","","audio/mp3","3:36","5,195,442 bytes","Cowboys -- Songs and music","Folk music -- Colorado","","","","Cowboy Song","","","10/1/1962","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 4 Tape 090 Track 05","Field recording, reel-to-reel tape, recorded 10/1/1962","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB09005","347468","UCB09005.jpg|UCB09005.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB13034'>Listen to Audio</a>","","","","","","Christine Le Roy","","","Martin, Martha (performer)","","","","audio/mp3","2:27","3,537,189 bytes","Folk music -- Colorado","","Tune is Old Rosin the Beau","8/1/1963","","Traditional Song","","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 130 Track 34","Field recording, reel-to-reel tape, recorded 8/1/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB13034","352886","UCB13034.jpg"
